year,unique_id,response_id,interview_start,interview_end,source,postcode,NRM verified,NRM code,age,gender,describe_reef1,describe_reef2,describe_reef3,visited_reef,visit_freq,rec_jetskiown_7cat,rec_jetskihired_7cat,rec_boatingown_7cat,rec_boatinghire_7cat,rec_fishingoffshore_cat,rec_fishingonshore_7cat,rec_nonmotorown_7cat,rec_nonmotorhire_7cat,rec_inwater_7cat,rec_islandvisit_7cat,rec_beachvisit_7cat,rec_wildlife_7cat,rec_research_7cat,rec_cultural_7cat,rec_community_7cat,GBR_rec,GBR_phys,GBR_unwind,GBR_social,GBR_nature,GBR_recreation,GBR_wellbeing,actions_helpGBR,actions_helpGBR_open,GBRbp_advocacyfish,GBRbp_rubbish,GBRbp_app,GBRbp_report,values_biodiversity,values_exist,values_bequest,values_icon,values_recognition,values_provision,values_science,values_indigenous,values_heritage,values_spiritual,values_economy,values_social,values_recreation,values_nature,threat1,threat2,threat3,threat_cots,threat_fishing,threat_runoff,threat_rubbish,threat_cc,threat_tourism,threat_devt,threat_ports,threat_mining,threat_popn,threat_mgmt,threat_weather,threat_heatwaves,threat_bleaching,cc_belief,inter_zoning,inter_fishclosures,inter_culling,inter_coralrestore,inter_citizen,inter_coastrestore,inter_islandrestore,inter_illfish,inter_coraladapt,inter_water,inter_rubbish,inter_indig,inter_rec,inter_carbon,inter_fishing,desc_norm,shared_resp,moral_oblig,pers_diff,procedural_knowl,general_motivation,support_rules,society_oblig,injunc_norm,steward_identity,steward_respect,dm_understanding,dm_procfair,dm_distfair,dm_equity,trust_dm,sat_mgmt,benefit_mgmt,pride_mgmt,resp_dcceew,resp_aims,resp_detsi,resp_gbrmpa,resp_council,resp_dpi,resp_dk,priority_fish,priority_lowimpact,priority_TO,priority_supply,priority_jobs,priority_recfishing,attach_love,attach_meaning,attach_GBR,attach_depend,place_identity,pride,GBRh_change,hope,sad,aesthetics,GBRh_overall,trust_reefscience,reef_fatigue,GBR_income,GBR_business,impact_desire,impact_finance,impact_lifestyle,impact_wellbeing,impact_grief,trust_ausgov,trust_reeftrust,trust_qldgov,trust_rwqp,trust_council,trust_family,trust_colleagues,trust_gbrmpa,trust_science,trust_ausngo,trust_paper,trust_tv,trust_citizen,trust_socials,qld_years,atsi,educ,emp_status,sector,ag_commodity1,ag_commodity2,ag_commodity3,ag_commodity4,ag_commodity5,ag_commodity_other,ag_commodity_open,ag_participation,ag_program1,ag_program2,ag_program3,ag_program4,ag_program5,ag_program_other,ag_program_dk,ag_program_open,ag_noprogram,dist_beach,endcomment,intdur,Distance to Coast (km)
5,250412,528,2025-11-25T09:43:00Z,2025-11-25T10:12:00Z,1,4870,Wet Tropics,2,37,1,Worlds biggest reef,Natural wonder of the world,Tourism,1,4,1,1,4,1,4,1,1,1,1,1,3,1,1,1,1,7,5,10,10,10,10,10,4,NA,2,5,1,2,10,10,1,10,10,10,10,1,5,5,10,10,10,10,Global warming,Overfishing,Poor farming practices (ie damage through pesticide runoff),5,3,5,2,5,1,5,3,3,2,3,4,5,5,1,7,3,10,7,5,7,5,4,7,10,5,1,7,10,7,8,10,7,3,4,10,7,10,5,8,99,5,99,99,5,99,5,8,7,2,NA,3,1,NA,NA,0,1,2,NA,NA,NA,3,10,10,10,10,10,10,1,4,8,10,5,8,5,1,NA,3,1,10,10,10,7,5,5,99,5,5,3,8,8,5,3,3,99,1,26,1,5,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,28.8,4.3
5,250413,529,2025-11-25T09:44:00Z,2025-11-25T09:58:00Z,1,4878,Wet Tropics,2,24,2,Cairns,Coral,Marine life,1,3,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,5,6,4,5,5,3,5,4,NA,9,5,9,9,9,10,7,8,9,7,7,7,7,7,8,8,8,8,Rubbish,People disrespecting it,Not obeying fishing laws,4,4,9,4,4,3,4,3,3,9,9,4,4,4,3,7,7,99,99,7,7,7,7,7,7,7,7,7,99,7,5,5,4,5,3,5,5,5,5,5,99,99,99,99,2,99,99,99,99,NA,NA,NA,NA,NA,NA,1,2,3,NA,1,NA,NA,3,3,3,3,3,3,4,5,3,7,4,3,3,1,NA,2,2,2,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,14,1,5,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.5833,0.73
5,250414,530,2025-11-25T09:46:00Z,2025-11-25T09:59:00Z,1,4879,Wet Tropics,2,49,2,Ocean,Peace,Water,1,3,1,1,3,1,3,1,1,1,3,3,3,3,1,1,1,10,10,10,10,10,10,10,4,NA,3,5,2,2,10,10,8,8,8,9,9,8,10,8,9,9,8,10,Rubbish,Illegal commercial fishing,Misuse,3,3,2,4,2,2,3,3,1,2,3,2,2,2,4,8,8,7,8,8,7,9,8,7,8,10,3,8,3,9,10,8,8,2,6,8,10,8,8,8,6,1,5,5,5,5,5,5,5,NA,3,2,1,NA,NA,0,1,NA,NA,2,NA,3,10,10,10,10,7,8,2,10,2,10,10,5,5,1,NA,10,1,9,8,8,5,5,5,5,5,10,8,5,5,5,1,1,5,1,45,1,5,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.2333,0.2
5,250415,531,2025-11-25T09:59:00Z,2025-11-25T10:07:00Z,1,4879,Wet Tropics,2,42,2,Under threat,Beautiful,Wildlife,1,3,4,1,4,1,3,3,3,1,4,4,6,7,1,1,1,10,10,10,10,10,10,10,4,NA,1,5,1,1,10,10,10,10,10,10,10,3,8,10,10,10,10,10,Coral bleaching. Climate change.,Man made threat. People not respecting reef.,Rubbish,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,NA,2,NA,3,NA,0,1,NA,3,NA,NA,2,10,10,10,10,10,10,1,9,10,10,6,9,1,2,3,6,2,6,4,10,6,6,7,6,6,6,6,6,6,6,6,6,6,6,3,1,4,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Great survey.  Enjoyed.,8.7167,0.2
5,250416,532,2025-11-25T10:13:00Z,2025-11-25T10:22:00Z,1,4870,Wet Tropics,2,68,2,fish,coral,nidebranches,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,5,1,1,4,NA,9,5,9,9,7,6,6,6,7,7,6,6,6,1,7,1,6,6,people,people,people,3,4,3,3,3,4,4,4,4,4,4,3,3,3,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,99,NA,3,2,1,NA,NA,0,NA,1,NA,NA,2,3,5,1,1,1,1,5,2,6,1,5,6,6,6,1,NA,1,1,1,1,5,99,99,5,5,99,99,99,6,99,99,99,99,5,5,35,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8.9,4.3
5,250417,533,2025-11-25T10:14:00Z,2025-11-25T10:22:00Z,1,4879,Wet Tropics,2,50,1,Colourful,Alive,Fresh,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,8,5,5,4,NA,9,1,1,1,10,10,7,10,10,10,9,5,9,5,10,9,8,7,Pollution,Over fishing,Cyclones,3,3,4,4,3,2,3,4,3,2,3,5,4,3,3,6,7,5,8,5,7,7,6,6,7,7,3,7,7,7,6,7,7,9,7,4,7,8,7,6,5,6,7,6,9,8,5,5,6,NA,NA,3,1,NA,2,0,1,NA,NA,2,3,NA,6,5,6,4,7,7,2,8,1,9,8,9,8,1,NA,3,3,3,3,2,5,7,6,6,4,6,3,9,8,6,2,3,6,4,20,1,5,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,7.6333,0.2
5,250418,534,2025-11-25T10:44:00Z,2025-11-25T10:57:00Z,1,4870,Wet Tropics,2,29,1,coral,sea life,boats,1,3,1,1,1,2,1,2,1,1,2,2,5,5,1,1,1,7,8,6,5,7,6,7,2,Picked up rubbish from a beach informally while on walks,2,5,1,1,9,9,5,9,9,8,9,6,5,4,8,4,7,8,Coral bleaching,Polution,Over fishing,4,5,5,5,5,4,4,5,5,3,2,2,4,5,2,9,7,8,8,7,7,9,10,8,8,9,5,10,9,10,6,8,9,4,9,8,8,10,8,8,8,3,7,99,6,7,6,7,6,NA,2,3,1,NA,NA,0,1,2,NA,NA,NA,3,10,8,7,8,5,8,1,6,9,8,2,6,3,1,NA,6,1,5,5,7,2,99,1,99,1,3,3,99,5,5,1,1,99,1,24,1,5,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,13.45,4.3
5,250419,536,2025-11-25T10:52:00Z,2025-11-25T11:06:00Z,1,4865,Wet Tropics,2,71,2,Tourist,Exploited,Taken advantage of for money,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4,NA,1,5,1,1,10,10,1,1,10,4,4,10,1,4,1,1,1,4,Tourism,Exploit by tourism,Over use,2,3,4,4,5,5,5,5,5,5,5,3,4,5,1,10,8,1,3,6,10,4,5,5,6,10,10,10,7,10,7,5,6,8,1,6,5,10,1,1,1,1,5,1,5,1,1,5,1,NA,2,3,1,NA,NA,0,2,1,NA,NA,NA,3,5,5,1,1,1,1,1,1,10,6,1,6,5,1,NA,1,1,1,5,10,99,1,1,5,1,99,99,1,5,1,4,5,3,3,40,1,7,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,14.65,13.16
5,250420,537,2025-11-25T10:54:00Z,2025-11-25T11:00:00Z,1,4800,Mackay Whitsunday,4,33,2,Ocean,Coral,Fish,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,5,10,10,10,4,NA,3,5,5,5,9,10,8,8,10,8,10,4,10,10,10,5,10,10,lack of education,people hiring rent a yacht boats with no experience and a quick training debrief and driving over coral reefs,not enough boat ramps so people are in a rush and not thinking,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,7,5,6,5,5,5,4,7,5,5,5,5,7,5,10,10,10,1,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,NA,NA,NA,3,1,2,0,NA,3,NA,1,2,NA,10,10,10,10,10,10,2,8,8,8,8,8,8,1,NA,10,10,10,10,10,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6.05,16.55
5,250421,538,2025-11-25T11:18:00Z,2025-11-25T11:37:00Z,1,4870,Wet Tropics,2,29,2,Fish,Coral,Tourism,1,2,3,1,2,2,1,1,2,1,2,2,4,4,1,2,1,5,6,10,9,10,8,8,2,NA,2,5,1,1,10,10,10,10,10,10,10,10,8,10,10,9,9,10,Pollution,Over fishing,Natural disasters,4,4,5,4,5,3,4,9,9,3,2,4,4,4,1,8,9,9,9,6,8,8,7,7,9,10,6,8,9,6,5,5,6,9,7,9,10,6,3,5,3,7,99,99,4,5,6,6,7,NA,NA,1,2,NA,3,0,1,2,NA,3,NA,NA,8,7,7,6,4,10,3,8,7,4,4,6,3,1,NA,5,3,4,6,8,4,8,3,9,6,5,4,9,9,9,4,4,5,4,29,1,5,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,18.5833,4.3
5,250422,541,2025-11-25T12:25:00Z,2025-11-25T12:40:00Z,1,4817,Burdekin,3,26,1,Fish,Ocean,Unique,1,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,8,8,8,5,8,5,7,4,NA,5,5,1,4,10,10,8,10,9,9,7,5,9,5,9,9,8,9,Littering,Diseases,Over protection,3,4,3,5,1,3,3,3,3,2,4,1,3,2,4,3,7,6,9,6,10,9,8,5,7,9,2,6,4,8,6,6,6,99,99,6,8,7,7,3,99,5,8,8,8,8,6,7,8,2,3,NA,1,NA,NA,0,2,1,NA,3,NA,NA,7,7,6,7,3,9,3,8,5,8,8,8,9,1,NA,4,2,3,4,3,3,99,4,5,3,4,4,7,8,5,1,2,7,5,26,1,3,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N/a,14.6833,11.46
5,250423,542,2025-11-25T12:33:00Z,2025-11-25T14:19:00Z,1,4868,Wet Tropics,2,29,2,Wonder,Large,Dugongs,1,3,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,4,7,5,8,8,5,6,4,NA,1,5,1,1,10,10,7,10,10,10,8,5,10,5,10,8,10,10,Lack of respect for the reef,Over tourism,People touching coral/taking wildlife,4,5,4,4,1,3,3,3,3,1,3,1,1,9,6,6,9,8,8,4,10,8,8,4,5,8,3,7,1,8,99,5,5,2,8,5,5,5,99,2,2,6,5,5,5,5,6,1,99,NA,2,3,1,NA,NA,0,3,NA,NA,2,1,NA,8,6,1,1,1,8,2,10,1,10,8,5,10,1,NA,1,1,1,1,2,1,5,1,5,1,99,99,7,6,1,1,1,6,1,5,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,None at all,105.95,10.97
5,250424,543,2025-11-25T13:12:00Z,2025-11-25T13:24:00Z,1,4817,Burdekin,3,45,2,Coral,Beautiful fish,Tourists,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,5,5,8,5,5,4,NA,1,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,Climate,Pollution,Illegal fishing,9,4,4,3,4,2,3,2,3,3,3,3,4,3,2,8,8,6,8,8,7,7,8,7,8,8,5,7,8,8,5,99,99,99,99,99,5,99,99,99,99,99,99,99,99,5,99,99,5,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,3,1,8,5,5,2,5,8,1,8,5,8,5,5,2,1,NA,2,2,2,2,5,99,99,99,99,99,99,99,99,99,99,99,99,99,99,45,1,4,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,11.8667,11.46
5,250425,544,2025-11-25T13:23:00Z,2025-11-25T13:31:00Z,1,4715,Fitzroy,5,32,2,Beautiful,Natural,Wonderful,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,8,7,8,9,8,4,NA,1,5,9,1,8,9,9,10,8,9,8,7,8,7,7,8,8,9,Coral bleaching,Climate change,Rubbish,4,5,4,4,4,3,5,3,5,4,1,3,4,5,1,8,7,9,8,8,8,8,7,8,8,8,8,9,9,7,9,7,9,8,8,7,8,8,8,8,8,8,8,8,7,8,7,8,8,1,2,3,NA,NA,NA,0,NA,NA,1,NA,3,2,5,7,7,7,8,7,2,7,8,8,7,7,8,1,NA,7,7,7,5,7,7,3,6,8,8,5,8,7,7,6,2,4,7,3,1,1,5,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7.8667,94.35
5,250426,545,2025-11-25T13:32:00Z,2025-11-25T13:49:00Z,1,4880,Wet Tropics,2,59,2,Coral,Snorkelling,Tourism,1,3,1,1,1,1,1,1,1,1,2,1,3,3,1,1,1,3,8,8,2,8,3,5,4,NA,1,5,1,1,9,8,5,9,9,8,5,5,6,8,9,5,9,8,Rubbish from daily visits that naughty people leave behind,"Household rubbish dumping like old mattresses, etc",Human interaction with animals that should be left alone.,2,4,5,5,1,3,3,3,3,1,4,3,1,1,5,7,8,6,5,5,8,8,8,3,8,10,2,7,3,7,8,8,8,99,8,8,8,8,2,99,5,3,99,2,99,8,99,99,8,NA,NA,NA,NA,NA,NA,1,NA,1,NA,2,NA,3,4,4,2,2,2,3,4,7,2,8,6,3,10,1,NA,2,2,2,2,5,2,2,2,2,99,8,99,99,2,2,2,2,2,2,3,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,16.7333,38.88
5,250428,547,2025-11-25T13:47:00Z,2025-11-25T13:57:00Z,1,4740,Mackay Whitsunday,4,26,2,Ocean,Coral,Wildlife,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,8,8,8,8,7,8,8,7,8,8,8,8,8,8,Pollution,Coral Bleaching,Over population,3,4,4,5,4,4,5,4,5,4,4,3,3,5,1,9,9,7,9,9,8,7,9,9,9,10,7,9,9,8,8,8,8,6,8,8,8,8,8,8,8,7,8,8,8,8,7,7,7,1,NA,2,NA,NA,3,0,2,1,NA,NA,3,NA,8,8,7,7,7,7,1,7,8,8,7,7,3,1,NA,7,2,5,5,7,7,6,7,7,8,6,5,7,7,8,6,6,7,5,26,1,5,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9.3833,3.25
5,250429,548,2025-11-25T13:50:00Z,2025-11-25T14:17:00Z,1,4870,Wet Tropics,2,55,2,amazing,prestine,beautiful,1,6,1,1,1,1,2,6,4,1,3,3,7,7,1,1,1,10,8,10,8,10,10,10,4,NA,4,5,1,1,10,10,8,6,10,10,10,10,10,9,10,8,9,10,climate change / global warming,run off of pesticides from farms,plastic rubbish,2,4,5,5,5,2,4,4,4,4,3,5,5,5,1,8,9,99,10,10,10,9,8,99,10,10,10,8,10,8,8,10,10,8,7,10,10,10,10,10,99,1,99,7,2,2,3,2,2,NA,NA,2,1,3,NA,0,1,2,NA,3,NA,NA,10,8,10,10,8,10,1,4,10,10,2,8,5,1,NA,1,1,1,5,7,2,8,2,8,2,2,1,8,9,4,1,1,1,1,12,1,5,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,26.75,4.3
5,250430,549,2025-11-25T13:55:00Z,2025-11-25T14:19:00Z,1,4739,Mackay Whitsunday,4,65,2,Ocean,fish,sharks,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,5,5,8,6,5,4,NA,9,9,9,9,10,10,10,10,10,10,10,8,10,10,10,10,10,10,Chemicals,over fishing,over boating,5,5,5,5,5,4,5,5,5,5,5,5,5,5,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,1,6,10,10,10,6,10,10,99,9,10,8,9,8,99,8,2,3,NA,1,NA,NA,0,1,2,NA,NA,NA,3,5,8,1,1,1,10,2,9,6,10,7,8,1,1,NA,6,1,5,6,10,8,8,8,8,8,10,99,8,9,8,1,6,8,1,65,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,24.4167,12.49
5,250431,550,2025-11-25T13:59:00Z,2025-11-25T14:18:00Z,1,4878,Wet Tropics,2,52,2,Tropics,Reef,Islands,1,6,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,4,5,4,5,4,4,4,NA,2,4,2,2,7,5,5,10,5,10,8,5,9,7,10,6,8,5,Fishing in zone,Crocodile,Jellyfish,2,5,9,5,5,1,5,3,5,4,2,5,3,5,3,6,6,4,6,7,6,7,10,5,5,8,6,6,5,7,5,7,5,4,5,5,6,6,5,3,5,3,5,4,4,5,4,4,4,NA,NA,3,2,NA,1,0,NA,1,NA,2,NA,3,9,7,5,6,4,10,4,6,4,7,5,5,5,1,NA,5,2,2,2,6,5,5,5,5,4,2,2,5,7,4,3,6,7,6,29,1,1,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,18.8833,0.73
5,250432,551,2025-11-25T14:06:00Z,2025-11-25T14:18:00Z,1,4873,Wet Tropics,2,45,2,spetacular,magical,special,1,6,1,1,2,2,2,2,1,1,3,1,5,5,1,1,1,10,8,10,6,10,8,10,4,NA,5,5,5,5,10,10,9,10,10,2,10,5,3,8,10,10,9,9,climate change,over fishing,ignorant swimmers,4,5,5,5,5,5,5,3,5,5,5,4,5,5,1,10,10,8,10,10,10,10,10,10,10,10,1,10,9,10,10,10,10,10,10,10,10,10,10,10,10,8,5,8,8,6,8,8,9,1,NA,3,2,NA,NA,0,3,1,NA,2,NA,NA,10,10,10,10,10,10,1,7,10,10,5,7,10,1,NA,7,1,6,7,9,5,7,8,9,6,8,6,8,8,8,7,6,8,8,4,1,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12.2167,6.14
5,250433,552,2025-11-25T14:09:00Z,2025-11-25T14:22:00Z,1,4811,Burdekin,3,38,2,Beautiful,Peaceful,Life,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,7,8,8,8,8,8,6,4,NA,1,5,1,1,6,7,3,7,9,7,6,3,8,7,7,7,7,7,People,Polution,Climate change,3,4,4,5,5,5,5,3,3,5,3,4,4,5,1,8,8,8,8,7,8,7,8,8,8,10,1,8,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,7,8,8,NA,3,2,1,NA,NA,0,1,2,NA,3,NA,NA,8,6,4,5,2,8,1,7,7,8,7,7,1,1,NA,6,1,2,7,9,8,8,7,6,9,6,8,7,10,8,8,7,7,4,38,1,5,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12.65,16.25
5,250434,554,2025-11-25T14:25:00Z,2025-11-25T14:37:00Z,1,4865,Wet Tropics,2,27,2,Fish,Coral,Big,1,3,1,1,2,1,1,2,1,1,3,1,3,3,2,1,1,7,8,8,8,8,8,7,4,NA,9,4,9,9,8,8,6,9,8,7,7,6,7,7,8,7,7,8,Rubbish,Reckless behavior,Fishing,3,4,4,4,4,3,4,3,3,3,3,4,3,4,3,7,8,7,8,7,8,8,8,6,8,8,6,7,7,7,7,7,5,4,6,7,6,8,99,7,6,2,7,5,7,7,99,99,5,NA,3,2,1,NA,NA,0,3,1,NA,NA,NA,2,8,6,4,4,5,8,4,8,7,7,4,7,2,1,NA,6,1,2,4,7,3,7,5,6,4,6,99,7,8,6,2,2,7,2,15,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,12.0167,13.16
5,250435,555,2025-11-25T14:31:00Z,2025-11-25T14:49:00Z,1,4865,Wet Tropics,2,30,1,fish,snorkelling,scuba diving,1,3,1,1,1,1,2,2,1,1,1,1,3,2,1,1,1,5,6,6,8,8,6,7,4,NA,9,9,9,9,8,7,7,9,8,7,6,6,7,6,9,6,8,8,coral bleaching,rubbish,overfishing,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,9,8,8,7,7,7,7,6,7,8,6,7,7,6,3,7,6,7,6,6,8,7,4,5,6,4,6,7,8,7,7,2,7,3,NA,1,NA,2,NA,0,1,3,NA,NA,NA,2,5,5,3,5,4,7,4,8,7,5,7,7,2,1,NA,6,3,6,5,6,4,8,3,7,4,99,99,8,8,8,2,2,8,2,27,1,4,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,18.4667,13.16
5,250436,556,2025-11-25T14:34:00Z,2025-11-25T14:57:00Z,1,4870,Wet Tropics,2,29,2,Beautiful,Large,Ocean,1,3,1,1,2,2,1,1,2,1,3,2,3,3,1,1,1,5,6,6,5,8,6,5,2,"Reef safe sunscreen, donations",9,5,9,9,10,10,10,10,10,8,10,10,8,10,10,8,10,10,Climate change,Rubbish dumping,Overfishing,2,4,4,4,4,3,4,4,4,3,3,2,4,4,1,10,8,6,10,8,10,8,8,9,8,9,8,8,10,8,8,9,8,3,7,9,8,10,10,3,7,4,99,99,99,99,99,99,5,NA,3,1,2,NA,NA,0,1,2,NA,NA,3,NA,10,7,3,4,3,10,1,10,4,10,7,10,5,2,1,2,5,6,5,8,9,7,9,9,9,7,7,9,9,9,7,6,9,5,7,1,3,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,23.2167,4.3
5,250437,557,2025-11-25T14:36:00Z,2025-11-25T14:55:00Z,1,4680,Fitzroy,5,48,2,Fish,Ocean,Islands,1,3,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,6,5,7,5,8,7,8,4,NA,9,5,1,9,9,9,3,9,8,8,7,4,5,7,8,3,7,10,Coral bleaching,Overfishing,Water pollution,4,4,4,4,3,2,3,3,3,3,1,2,4,5,3,10,10,8,9,8,10,8,10,9,8,9,7,8,99,7,7,8,7,5,3,6,99,7,5,4,5,3,99,99,5,6,5,6,6,NA,NA,2,1,NA,3,0,1,2,NA,NA,3,NA,8,7,5,6,7,9,3,5,5,8,6,5,4,1,NA,5,3,6,7,7,1,6,7,99,5,6,99,7,7,3,1,1,7,3,45,1,5,1,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,18.4667,5.43
5,250438,558,2025-11-25T14:42:00Z,2025-11-25T14:58:00Z,1,4750,Mackay Whitsunday,4,67,2,Beautiful,Natural,Alive,1,7,1,1,1,1,1,1,1,1,1,1,7,4,1,1,4,10,10,10,8,10,10,10,2,"I collect rubbish people have left in the Northern Beaches area, north of Mackay",9,5,1,9,10,10,8,10,10,8,10,9,6,9,10,10,9,10,Ships/boats dumping rubbish or oils,Fishing in protected areas,Water run-off that is pollutef,4,5,5,5,4,3,5,3,3,3,1,4,4,5,1,10,9,9,10,8,9,8,10,9,9,9,8,9,9,9,8,10,9,4,8,9,10,10,8,9,99,8,9,9,9,9,9,8,9,NA,3,NA,1,NA,2,0,2,1,NA,NA,3,NA,10,10,10,9,9,10,3,9,6,10,8,9,4,1,NA,6,3,8,8,10,9,9,9,9,9,8,8,10,10,9,8,8,9,7,2,1,5,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,15.3667,2.43
5,250439,559,2025-11-25T14:46:00Z,2025-11-25T15:02:00Z,1,4870,Wet Tropics,2,75,1,A wonder of the world,Beauty beyond compare,Mother nature at her best,1,3,1,1,2,2,1,1,1,1,2,3,3,2,1,1,1,9,9,10,5,10,10,10,4,NA,9,5,1,9,10,10,9,10,10,8,10,8,10,7,10,10,10,9,Over fishing,Rubbish being left behind by visitors,Inaccurate media reports,3,4,3,4,3,3,3,2,5,2,1,3,3,3,3,10,10,7,8,6,7,8,10,8,9,10,8,8,6,8,8,10,10,3,10,9,10,10,9,9,99,10,9,10,6,10,9,7,9,NA,2,NA,1,NA,3,0,2,1,NA,3,NA,NA,10,10,10,10,10,10,2,8,2,9,8,7,10,1,NA,2,1,8,5,8,6,99,8,99,3,9,99,10,8,2,1,1,5,1,26,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Excellent survey,15.85,4.3
